TRGID,3PMP Fee,Check In Fee,Marketing Fee,Merchant Fee,Overbox Fee,Packaging Fee,PPS Fee,Refund Fee,Refurb Fee,Revshare Fee,Shipping Fee
210023520,$0,,$0,,,,$6,,$27,$10,
210023675,$0,,$0,,$0,,$4,,$16,$3,
210023721,$0,,$0,,$0,,$0,,$1,$3,
210024026,$7,,$0,$0,$0,,$4,,$18,$3,$0
210024034,$0,,$0,,$0,,$0,,$1,$3,
210024133,$11,,$0,$0,$0,,$4,,$16,$4,$0
210024191,$24,,$0,$0,$0,,$4,,$16,$10,$0
210024202,$36,,$0,,,,$4,,$27,$15,
210024380,$3,,$0,$0,$0,,$4,,$16,$1,$0
210024670,$0,,$0,,,,$4,,$16,$2,
210024775,$33,,$0,$0,$0,,$4,,$27,$14,$0
210024817,$33,,$0,$0,$0,,$4,,$27,$14,$0
210024839,$0,,$0,,,,$4,,$1,$6,
210024883,$1,,$0,$0,$0,,$4,,$6,$0,$0
210024884,$0,,$0,$0,$0,,$4,,$6,$0,$0
210024898,$59,,$0,$0,$0,,$4,,$27,$36,$0
210024990,$21,,$0,$0,$0,,$4,,$18,$14,$0
210025128,$41,,$0,$0,$0,,$5,,$17,$17,$0
210025283,$7,,$0,$0,$0,,$4,,$16,$3,$0
210025531,$1,,$0,$0,$0,,$4,,$6,$0,$0
210025560,$3,,$0,$0,$0,,$4,,$16,$1,$0
210025697,$22,,$0,$0,$0,,$4,,$18,$9,$0
210025711,$0,,$0,,,,$4,,$1,$2,
210025741,$0,,$0,,,,$4,,$1,$2,
210025777,$0,,$0,,,,$4,,$16,$2,
210025808,$15,,$0,$0,$0,,$4,,$18,$6,$0
210025848,$0,,$0,,,,$4,,$18,$6,
210025903,$24,,$0,$0,$0,,$4,,$27,$17,$0
210026123,$0,,$0,,,,$4,,$18,$16,
210026248,$13,,$0,$0,$0,,$4,,$18,$5,$0
210026264,$0,,$0,,$0,,$0,,$1,$0,
210026357,$0,,$0,,$0,,$4,,$1,$2,
210026441,$1,,$0,$0,$0,,$4,,$6,$1,$0
210026509,$8,,$0,$0,$0,,$4,,$18,$3,$0
210026542,$2,,$0,$0,$0,,$4,,$18,$1,$0
210026723,$2,,$0,$0,$0,,$4,,$18,$1,$0
210026758,$0,,$0,,,,$4,,$16,$3,
210027002,$0,,$0,,,,$4,,$18,$6,
210027289,$0,,$0,,,,$4,,$16,$2,
210027385,$0,,$0,,,,$4,,$1,$2,
210027394,$0,,$0,,,,$4,,$1,$2,
210027423,$0,,$0,,,,$4,,$16,$2,
210027432,$7,,$0,$0,$0,,$4,,$2,$5,$0
210027510,$0,,$0,,,,$4,,$16,$2,
210027545,$0,,$0,,,,$4,,$16,$2,
210027588,$0,,$0,,,,$4,,$1,$2,
210027598,$0,,$0,,,,$4,,$1,$2,
210027726,$6,,$0,$0,$0,,$4,,$16,$2,$0
210027795,$32,,$0,$0,$0,,$4,,$16,$15,$0
210027807,$0,,$0,,,,$4,,$1,$3,
210027956,$26,,$0,$0,$0,,$4,,$16,$11,$0
210028068,$0,,$0,,,,$4,,$1,$2,
210028070,$0,,$0,,,,$4,,$1,$6,
210028201,$2,,$0,$0,$0,,$4,,$18,$2,$0
210028208,$0,,$0,,$0,,$0,,$1,$1,
210028223,$0,,$0,,,,$4,,$16,$2,
210028244,$0,,$0,,,,$4,,$1,$2,
210028343,$0,,$0,,,,$6,,$27,$10,
210028345,$0,,$0,,,,$6,,$27,$10,
210028347,$0,,$0,,,,$6,,$27,$10,
210029206,$40,,$0,,,,,,$36,$17,
210029264,$24,,$0,,,,,,$36,$10,
210030265,$0,,$0,,$0,,$0,,$2,$3,
210032488,$0,,$0,,$0,,$0,,$1,$1,
210032583,$0,,$0,,$0,,$0,,$1,$1,
210032586,$0,,$0,,$0,,$0,,$1,$2,
210032588,$0,,$0,,$0,,$0,,$1,$2,
210032590,$0,,$0,,$0,,$0,,$1,$4,
210032596,$0,,$0,,$0,,$0,,$1,$1,
210032598,$0,,$0,,$0,,$0,,$1,$1,
210032601,$0,,$0,,$0,,$0,,$1,$1,
210032603,$0,,$0,,$0,,$0,,$1,$1,
210032605,$0,,$0,,$0,,$0,,$1,$1,
210032606,$0,,$0,,$0,,$0,,$1,$1,
210032607,$0,,$0,,$0,,$0,,$1,$1,
210032608,$0,,$0,,$0,,$0,,$1,$1,
210032609,$0,,$0,,$0,,$0,,$1,$1,
210033290,$1,,$0,$0,$0,,$4,,$6,$0,$0
210033293,$1,,$0,$0,$0,,$4,,$6,$0,$0
210033357,$2,,$0,$0,$0,,$4,,$4,$1,$0
210033641,$0,,$0,,$0,,$0,,,$0,
210034078,$0,,$0,,$0,,$4,,$18,$0,
210034573,$0,,$0,,$0,,$0,,$0,$0,
210034577,$0,,$0,,$0,,$0,,$0,$0,
210034701,$0,,$0,$0,$0,,$4,,$2,$0,$0
210035290,$0,,$0,,$0,,$0,,,$1,
210035438,$0,,$0,,$0,,$0,,,$1,
210035439,$0,,$0,,$0,,$0,,,$1,
210035496,$0,,$0,,$0,,$0,,$1,$0,
210035516,$0,,$0,,$0,,$0,,$2,$1,
210035526,$0,,$0,,$0,,$0,,$1,$0,
210035844,$0,,$0,,$0,,$0,,,$1,
210036994,$0,,$0,,$0,,$0,,$2,$3,
210037037,$37,,$0,,,,,,$36,$15,
210037849,$0,,$0,,$0,,$0,,$2,$1,
210038179,$0,,$0,,$0,,$0,,$2,$0,
210041572,$1,,$0,$0,$0,,$0,,$0,$0,$0
210041573,$1,,$0,$0,$0,,$0,,$0,$1,$0
210042770,$24,,$0,,,,,,$25,$10,
210043020,$13,,$0,,,,,,,$5,
210043031,$0,,$0,,$0,,$0,,$2,$1,
210044735,$0,,$0,,,,$6,,$27,$10,
210046660,$5,,$0,$0,$0,,$4,,$16,$3,$0
210047192,$0,,$0,,,,$6,,$27,$10,
210049718,$33,,$0,,,,,,$25,$14,
210051208,$25,,$0,,,,,,$36,$10,
210051526,$25,,$0,,,,,,$36,$10,
210051793,$24,,$0,,,,,,$36,$10,
210051802,$21,,$0,,,,,,$25,$9,
210056521,$1,,$0,$0,$0,,$4,,$9,$0,$0
210056570,$1,,$0,$0,$0,,$4,,$9,$0,$0
210056618,$2,,$0,$0,$0,,$4,,$9,$0,$0
210058260,$1,,$0,$0,$0,,$4,,$9,$1,$0
210058324,$17,,$0,$0,$0,,$4,,$16,$5,$0
210058479,$1,$3,$0,$0,$0,,$4,,$0,$0,$0
210058491,$1,$3,$0,$0,$0,,$4,,$0,$0,$0
210058500,$1,$3,$0,$0,$0,,$4,,$0,$0,$0
210058537,$5,,$0,$0,$0,,$4,,$16,$2,$0
210058565,$17,,$0,$0,$0,,$4,,$16,$5,$0
210058627,$1,$3,$0,$0,$0,,$4,,$0,$0,$0
210058926,$1,$3,$0,$0,$0,,$4,,$0,$0,$0
210058931,$4,,$0,,,,,,,$2,
210058950,$1,$3,$0,$0,$0,,$4,,$0,$0,$0
210058960,$1,$3,$0,$0,$0,,$4,,$0,$0,$0
210059052,$1,$3,$0,$0,$0,,$4,,$0,$0,$0
210059587,$4,,$0,$0,$0,,$4,,$2,$3,$0
210059661,$33,,$0,$0,$0,,$4,,$27,$14,$0
210059706,$10,,$3,$0,$0,,$0,,$1,$3,
210059749,$7,,$0,$0,$0,,$4,,$18,$3,$0
210059767,$19,,$0,$0,$0,,$4,,$16,$8,$0
210059788,$1,,$0,$0,$0,,$0,,$1,$0,
210059963,$4,,$0,$0,$0,,$4,,$16,$2,$0
210059975,$0,,$0,,,,$4,,$16,$2,
210060004,$13,,$0,$0,$0,,$4,,$16,$5,$0
210060070,$11,,$0,$0,$0,,$4,,$18,$5,$0
210060319,$5,,$0,$0,$0,,$4,,$1,$2,$0
210060326,$92,,$0,,,,$4,,$16,$38,
210060343,$5,,$0,$0,$0,,$4,,$1,$2,$0
210060346,$5,,$0,$0,$0,,$4,,$1,$2,$0
210060522,$5,,$0,$0,$0,,$4,,$12,$2,$0
210060708,$0,,$0,,,,$4,,$16,$2,
210060750,$0,,$0,$0,$0,,$4,,$6,$0,$0
210060962,$13,,$0,$0,$0,,$4,,$16,$5,$0
210061006,$13,,$0,$0,$0,,$4,,$16,$5,$0
210061357,$9,,$0,$0,$0,,$4,,$2,$4,$0
210061358,$9,,$0,$0,$0,,$4,,$2,$4,$0
210061397,$8,,$0,$0,$0,,$4,,$16,$3,$0
210061402,$13,,$0,$0,$0,,$4,,$16,$5,$0
210061542,$0,,$0,,,,$4,,$16,$2,
210061564,$0,,$0,,,,$4,,$16,$2,
210061602,$5,,$0,$0,$0,,$4,,$1,$2,$0
210061633,$15,,$0,$0,$0,,$4,,$18,$6,$0
210061710,$0,,$0,,,,$4,,$16,$2,
210061727,$0,,$0,,,,$4,,$16,$2,
210061731,$5,,$0,$0,$0,,$4,,$12,$2,$0
210061732,$5,,$0,$0,$0,,$4,,$1,$2,$0
210061873,$0,,$0,,,,$4,,$16,$2,
210061915,$0,,$0,,,,$4,,$16,$2,
210062004,$0,,$0,,,,$4,,$16,$2,
210062192,$5,,$0,$0,$0,,$4,,$12,$2,$0
210062251,$0,,$0,,,,$4,,$16,$2,
210062465,$0,,$0,,,,$4,,$16,$2,
210062595,$10,,$0,$0,$0,,$4,,$27,$7,$0
210062608,$5,,$0,$0,$0,,$4,,$1,$2,$0
210062775,$5,,$0,$0,$0,,$4,,$12,$2,$0
210062848,$5,,$0,$0,$0,,$4,,$1,$2,$0
210062947,$0,,$0,,,,$4,,$16,$2,
210069342,$0,,$0,,$0,,$0,,$1,$0,
210092005,$10,,$0,$0,$0,,$4,,$18,$4,
210106678,$2,$3,$0,$0,$0,,$4,,$0,$1,$0
210106907,$2,$3,$0,$0,$0,,$4,,$0,$1,$0
210108029,$1,$3,$0,$0,$0,,$4,,$0,$0,$0
210108136,$0,,$0,,$0,,$0,,$1,$1,
210108233,$0,,$0,,$0,,$0,,$2,$1,
210115421,$4,,$0,$0,$0,,$4,,$18,$1,$0
210115469,$0,,$0,,$0,,$0,,$1,$2,
210119033,$4,,$0,$0,$0,,$0,,$0,$1,$0
210120411,$7,$3,$0,$0,$0,,$4,,$0,$3,$0
210121524,$0,,$0,,$0,,$4,,$1,$0,
210121765,$0,,$0,,$0,,$4,,$1,$0,
210121770,$0,,$0,,$0,,$4,,$1,$0,
210121774,$0,,$0,,$0,,$4,,$1,$0,
210123501,$42,,$0,$0,$0,,$4,,$42,$13,$195
210123965,$0,,$0,,$0,,$0,,$1,$4,
210131238,$0,,$0,,$0,,$0,,$1,$3,
210132014,$18,,$0,$0,$0,,$6,,$27,$7,$0
210132462,$68,,$0,$0,$0,,$6,,$27,$36,$0
210132568,$22,,$0,$0,$0,,$6,,$27,$9,$0
210132639,$21,,$0,$0,$0,,$6,,$27,$9,$0
210132714,$0,,$0,,,,$6,,$27,$10,
210132771,$30,,$0,$0,$0,,$6,,$27,$13,$0
210132772,$30,,$0,$0,$0,,$6,,$27,$13,$0
210132773,$25,,$0,$0,$0,,$6,,$27,$11,$0
210132851,$0,,$0,,,,$6,,$27,$10,
210132921,$0,,$0,,,,$6,,$27,$10,
210132964,$0,,$0,,,,$6,,$27,$10,
210133169,$0,,$0,,,,$6,,$27,$10,
210133180,$0,,$0,,,,$6,,$27,$10,
210133187,$0,,$0,,,,$6,,$27,$10,
210133270,$0,,$0,,,,$6,,$27,$10,
210133272,$0,,$0,,,,$6,,$27,$10,
210133416,$0,,$0,,,,$6,,$27,$10,
210133474,$0,,$0,,,,$6,,$27,$10,
210133475,$0,,$0,,,,$6,,$27,$10,
210134805,$22,,$0,$0,$0,,$4,,$27,$15,$0
210134848,$11,,$0,$0,$0,,$4,,$6,$3,$0
210134851,$11,,$0,$0,$0,,$4,,$6,$3,$0
210134852,$11,,$0,$0,$0,,$4,,$6,$3,$0
210134853,$11,,$0,$0,$0,,$4,,$6,$3,$0
210138520,$28,,$0,,,,,,$36,$11,
210138564,$6,$3,$0,$0,$0,,$4,,$0,$2,$0
210147849,$41,,$0,$0,$0,,$5,,$17,$17,$0
210148004,$23,$3,$0,$0,$0,,$4,,$0,$9,$0
210151160,$2,,$0,$0,$0,,$4,,$10,$1,$0
210151176,$2,,$0,$0,$0,,$4,,$10,$1,$0
210151303,$5,$3,$0,$0,$0,,$4,,$0,$1,$0
210151959,$2,,$0,$0,$0,,$4,,$65,$1,$286
210152095,$0,,$0,$0,$0,,$4,,$18,$0,$0
210152190,$5,,$0,$0,$0,,$4,,$6,$2,$0
210152641,$1,,$0,$0,$0,,$4,,$6,$0,$0
210153135,$0,,$0,,$0,,$0,,$6,$0,
210153151,$0,,$0,,$0,,$0,,$32,$0,
210153166,$0,,$0,,$0,,$0,,$12,$0,
210153256,$1,,$0,$0,$0,,$4,,$6,$0,$0
210153359,$5,,$0,$0,$0,,$4,,$18,$2,$0
210153399,$1,,$0,$0,$0,,$4,,$18,$0,$0
210153488,$0,,$0,,$0,,$4,,$18,$0,
210153587,$0,,$0,,$0,,$4,,$1,$0,
210154058,$0,,$0,,$0,,$4,,$2,$0,
210154083,$0,,$0,,$0,,$4,,$1,$0,
210154090,$1,,$0,$0,$0,,$4,,$18,$0,$0
210154099,$2,,$0,$0,$0,,$4,,$2,$1,$0
210154100,$0,,$0,,$0,,$4,,$18,$0,
210154122,$0,,$0,,$0,,$4,,$18,$0,
210154160,$1,,$0,$0,$0,,$4,,$1,$0,$0
210154181,$6,,$0,$0,$0,,$4,,$17,$2,$0
210154194,$4,,$0,$0,$0,,$4,,$17,$1,$0
210154201,$1,,$0,,,,$4,,$2,$0,
210154276,$16,,$0,$0,$0,,$4,,$16,$6,$0
210154317,$14,,$0,$0,$0,,$4,,$16,$5,$0
210154325,$12,,$0,$0,$0,,$4,,$1,$5,$0
210154362,$8,,$0,$0,$0,,$4,,$16,$3,$0
210154368,$11,,$0,$0,$0,,$4,,$16,$5,$0
210154382,$14,,$0,$0,$0,,$4,,$1,$6,$0
210154398,$6,,$0,$0,$0,,$4,,$16,$3,$0
210154406,$16,,$0,$0,$0,,$4,,$2,$6,$0
210154411,$15,,$0,$0,$0,,$4,,$65,$6,$0
210154412,$12,,$0,$0,$0,,$4,,$1,$5,$0
210154421,$15,,$0,$0,$0,,$4,,$16,$6,$0
210154463,$27,,$0,$0,$0,,$4,,$18,$11,$0
210154475,$11,,$0,$0,$0,,$4,,$18,$4,$0
210154478,$8,,$0,$0,$0,,$4,,$18,$3,$0
210154481,$8,,$0,$0,$0,,$4,,$18,$3,$0
210154487,$14,,$0,$0,$0,,$4,,$1,$5,$0
210154488,$6,,$0,$0,$0,,$4,,$18,$2,$0
210154503,$11,,$0,$0,$0,,$4,,$16,$5,$0
210154510,$11,,$0,$0,$0,,$4,,$16,$5,$0
210154527,$29,,$0,$0,$0,,$4,,$1,$12,$0
210154528,$11,,$0,$0,$0,,$4,,$18,$5,$0
210154537,$11,,$0,$0,$0,,$4,,$18,$4,$0
210154551,$30,,$0,$0,$0,,$4,,$16,$12,$0
210154604,$15,,$0,$0,$0,,$4,,$16,$6,$0
210154621,$5,,$0,,,,$6,,$1,$2,
210154638,$14,,$0,$0,$0,,$4,,$16,$6,$0
210154640,$14,,$0,$0,$0,,$4,,$16,$5,$0
210154681,$13,,$0,$0,$0,,$4,,$1,$5,$0
210154689,$12,,$0,$0,$0,,$4,,$1,$5,$0
210154740,$8,,$0,$0,$0,,$4,,$18,$3,$0
210154746,$8,,$0,$0,$0,,$4,,$18,$3,$0
210154775,$27,,$0,$0,$0,,$4,,$16,$12,$0
210154783,$29,,$0,$0,$0,,$4,,$1,$12,$0
210154789,$29,,$0,$0,$0,,$4,,$16,$12,$0
210154790,$6,,$0,,,,$4,,$18,$2,
210154791,$11,,$0,$0,$0,,$4,,$16,$5,$0
210154799,$14,,$0,$0,$0,,$4,,$1,$6,$0
210154828,$3,,$0,$0,$0,,$4,,$1,$1,$0
210154845,$16,,$0,$0,$0,,$4,,$16,$6,$0
210154901,$15,,$0,$0,$0,,$4,,$18,$6,$0
210154931,$4,,$0,$0,$0,,$4,,$1,$2,$0
210154984,$12,,$0,$0,$0,,$4,,$18,$5,$0
210154985,$12,,$0,$0,$0,,$4,,$18,$5,$0
210154986,$12,,$0,$0,$0,,$4,,$18,$5,$0
210154988,$12,,$0,$0,$0,,$4,,$18,$5,$0
210154991,$10,,$0,$0,$0,,$4,,$16,$4,$0
210154993,$10,,$0,$0,$0,,$4,,$16,$4,$0
210154997,$30,,$0,$0,$0,,$4,,$16,$12,$0
210155063,$5,,$0,$0,$0,,$4,,$18,$2,$0
210155075,$6,,$0,$0,$0,,$4,,$16,$2,$0
210155118,$11,,$0,$0,$0,,$4,,$16,$5,$0
210155174,$8,,$0,$0,$0,,$4,,$18,$3,$0
210155186,$11,,$0,$0,$0,,$4,,$18,$4,$0
210155253,$12,,$0,$0,$0,,$4,,$1,$5,$0
210155321,$15,,$0,$0,$0,,$4,,$1,$6,$0
210155330,$6,,$0,$0,$0,,$4,,$16,$2,$0
210155336,$4,,$0,$0,$6,,$6,,$8,$2,$0
210155345,$4,,$0,$0,$6,,$6,,$8,$2,$0
210155349,$7,,$0,$0,$6,,$6,,$10,$3,$0
210155357,$4,,$0,$0,$0,,$4,,$18,$2,$0
210155363,$29,,$0,$0,$0,,$4,,$16,$12,$0
210155387,$4,,$0,$0,$6,,$6,,$8,$2,$0
210155391,$4,,$0,$0,$6,,$6,,$8,$2,$0
210155393,$4,,$0,$0,$6,,$6,,$8,$2,$0
210155461,$0,,$0,,$0,,$4,,$18,$0,
210155527,$0,,$0,,$0,,$4,,$2,$0,
210155604,$8,,$0,$0,$0,,$4,,$42,$3,$0
210155622,$8,,$0,$0,$0,,$4,,$42,$3,$0
210157154,$0,,$0,,$0,,$0,,$12,$0,
210157522,$1,,$0,$0,$0,,$4,,$6,$1,$0
210157535,$0,,$0,,$0,,$0,,$12,$1,
210157626,$0,,$0,,$0,,$0,,$9,$0,
210157727,$0,,$0,,$0,,$0,,$9,$0,
210157846,$0,,$0,,$0,,$4,,$6,$0,
210158490,$0,,$0,,$0,,$0,,$6,$0,
210158673,$0,,$0,,$0,,$4,,$32,$1,
210158877,$0,,$0,,$0,,$0,,$26,$0,
210159061,$3,,$0,$0,$0,,$4,,$8,$1,$0
210159579,$0,,$0,,$0,,$0,,$1,$0,
210159705,$1,,$0,$0,$0,,$4,,$16,$0,$0
210160616,$0,,$0,,$0,,$4,,$0,$0,
210160715,$0,,$0,,$0,,$0,,$1,$0,
210160774,$5,,$0,$0,$0,,$4,,$28,$2,$0
210160776,$0,$3,$0,,$0,,$0,,$0,$0,
210160788,$0,$3,$0,,$0,,$0,,$0,$0,
210160795,$0,$3,$0,,$0,,$0,,$0,$0,
210160845,$0,,$0,,$0,,$0,,$0,$0,
210160858,$0,,$0,,$0,,$0,,$1,$0,
210161021,$0,,$0,,$0,,$4,,$5,$0,
210161043,$0,,$0,,$0,,$0,,$1,$0,
210161049,$5,,$0,$0,$0,,$4,,$6,$2,$0
210161061,$0,,$0,,$0,,$0,,$0,$0,
210161067,$0,,$0,,$0,,$0,,$0,$0,
210161072,$0,,$0,,$0,,$0,,$0,$0,
210161417,$0,,$0,,$0,,$0,,,$0,
210161439,$0,,$0,,$0,,$0,,,$0,
210161523,$0,,$0,,$0,,$0,,,$0,
210161634,$0,$3,$0,,$0,,$0,,$0,$0,
210161643,$0,$3,$0,,$0,,$0,,$0,$0,
210161644,$0,$3,$0,,$0,,$0,,$0,$0,
210161653,$0,$3,$0,,$0,,$0,,$0,$0,
210161658,$0,$3,$0,,$0,,$0,,$0,$0,
210161660,$0,$3,$0,,$0,,$0,,$0,$0,
210161661,$0,$3,$0,,$0,,$0,,$0,$0,
210161664,$0,$3,$0,,$0,,$0,,$0,$0,
210161674,$0,$3,$0,,$0,,$0,,$0,$0,
210161678,$0,$3,$0,,$0,,$0,,$0,$0,
210161680,$0,$3,$0,,$0,,$0,,$0,$0,
210161683,$0,$3,$0,,$0,,$0,,$0,$0,
210162202,$0,$3,$0,,$0,,$0,,$0,$0,
210162203,$0,$3,$0,,$0,,$0,,$0,$0,
210162204,$0,$3,$0,,$0,,$0,,$0,$0,
210162226,$0,$3,$0,,$0,,$0,,$0,$0,
210162228,$0,$3,$0,,$0,,$0,,$0,$0,
210162234,$0,$3,$0,,$0,,$0,,$0,$0,
210166731,$2,$1,$1,,,,$0,,,$1,
210166746,$1,$1,$0,,,,$0,,,$0,
210166927,$0,$1,$0,,,,$0,,,$0,
210166937,$2,$1,$0,,,,$0,,,$0,
210173623,$0,,$0,,$0,,$0,,,$0,
210173640,$0,,$0,,$0,,$0,,,$0,
210174822,$6,,$0,$0,$0,,$4,,$6,$2,$0
210174932,$5,,$0,$0,$0,,$4,,$18,$2,$0
210175116,$16,,$0,$0,$0,,$4,,$27,$12,$0
210175137,$9,,$0,$0,$0,,$4,,$18,$4,$0
210175170,$17,,$0,$0,$0,,$4,,$27,$12,$0
210175668,$0,,$0,,$0,,$4,,$16,$2,
210175985,$33,,$0,$0,$0,,$4,,$27,$14,$0
210176325,$0,,$0,,,,$4,,$16,$2,
210176335,$0,,$0,,,,$4,,$18,$6,
210176344,$0,,$0,,$0,,$0,,$1,$1,
210176397,$24,,$0,$0,$0,,$4,,$1,$17,$0
210176517,$0,,$0,,,,$4,,$16,$2,
210176609,$0,,$0,,,,$4,,$18,$6,
210176818,$0,,$0,,,,$4,,$18,$6,
210176870,$0,,$0,,,,$4,,$18,$6,
210177140,$24,,$0,$0,$0,,$4,,$27,$17,$0
210177205,$5,,$0,$0,$0,,$4,,$1,$2,$0
210177206,$5,,$0,$0,$0,,$4,,$1,$2,$0
210177308,$0,,$0,,,,$4,,$16,$2,
210177346,$15,,$0,$0,$0,,$4,,$18,$6,$0
210177389,$0,,$0,,,,$4,,$16,$3,
210177514,$0,,$0,,,,$4,,$16,$2,
210177642,$0,,$0,,,,$4,,$16,$2,
210177738,$24,,$0,$0,$0,,$4,,$1,$17,$0
210177851,$0,,$0,,,,$4,,$16,$2,
210177880,$0,,$0,,,,$4,,$16,$2,
210177887,$0,,$0,,,,$4,,$18,$6,
210178210,$6,,$0,$0,$0,,$4,,$16,$2,$0
210178591,$30,,$0,$0,$0,,$4,,$27,$13,$0
210179934,$0,,$0,,$0,,$0,,,$0,
210179979,$0,,$0,,$0,,$0,,,$0,
210179994,$27,,$0,,,,,,$36,$11,
210180000,$0,,$0,,$0,,$0,,,$0,
210180329,$0,,$0,,$0,,$0,,,$0,
210180675,$2,,$0,$0,$0,,$4,,$6,$1,$0
210180947,$8,,$0,$0,$0,,$4,,$1,$3,$0
210180957,$10,,$0,$0,$0,,$4,,$1,$4,$0
210181116,$3,,$0,$0,$0,,$4,,$16,$2,$0
210181180,$7,,$0,$0,$0,,$4,,$16,$3,$0
210181631,$13,,$0,$0,$0,,$4,,$1,$6,$0
210181729,$14,,$0,$0,$0,,$4,,$1,$6,$0
210181901,$0,,$0,,,,$4,,$16,$3,
210182228,$7,,$0,$0,$0,,$4,,$6,$3,$0
210182279,$8,,$0,$0,$0,,$4,,$16,$3,$0
210182301,$0,,$0,,,,$4,,$16,$3,
210182345,$0,,$0,,,,$4,,$16,$3,
210182422,$6,,$0,$0,$0,,$4,,$2,$3,$0
210182465,$8,,$0,$0,$0,,$4,,$18,$3,$0
210182615,$0,,$0,,,,$4,,$16,$3,
210182860,$14,,$0,$0,$0,,$4,,$1,$6,$0
210182869,$5,,$0,$0,$0,,$4,,$2,$2,$0
210182909,$2,$1,$0,,,,$0,,,$0,
210183176,$3,$1,$1,,,,$0,,,$1,
210183264,$3,$3,$0,$0,$0,,$4,,$0,$1,$0
210183364,$0,,$0,,$0,,$0,,,$0,
210183392,$3,$3,$0,$0,$0,,$4,,$0,$1,$0
210183408,$1,$3,$0,$0,$0,,$4,,$0,$0,$0
210183478,$0,,$0,,$0,,$0,,,$0,
210183517,$12,,$0,$0,$0,,$4,,$53,$3,$0
210183578,$0,,$0,,$0,,$0,,,$0,
210183580,$7,,$0,$0,$0,,$4,,$28,$2,$0
210183749,$6,,$0,,,,$6,,$13,$3,
210183833,$19,,$0,$0,$0,,$4,,$32,$6,$0
210183837,$0,,$0,,$0,,$0,,,$0,
210183848,$0,,$0,,$0,,$0,,$1,$0,
210183852,$0,,$0,,$0,,$0,,,$0,
210183867,$0,,$0,,$0,,$0,,,$0,
210183870,$0,,$0,,$0,,$0,,,$0,
210183878,$0,,$0,,$0,,$0,,,$0,
210183885,$0,,$0,,$0,,$0,,,$0,
210183889,$0,,$0,,$0,,$0,,,$0,
210183901,$16,,$0,$0,$0,,$4,,$32,$5,$0
210183912,$0,,$0,,$0,,$0,,,$0,
210183923,$0,,$0,,$0,,$0,,,$0,
210183933,$0,,$0,,$0,,$0,,,$0,
210183991,$0,,$0,,$0,,$0,,,$0,
210184009,$0,,$0,,$0,,$0,,,$0,
210184045,$0,,$0,,$0,,$0,,,$0,
210184052,$0,,$0,,$0,,$0,,,$0,
210184065,$0,,$0,,$0,,$0,,,$0,
210184079,$0,,$0,,$0,,$0,,,$0,
210184083,$0,,$0,,$0,,$0,,,$0,
210184088,$0,,$0,,$0,,$0,,,$0,
210184107,$0,,$0,,$0,,$0,,,$0,
210184114,$0,,$0,,$0,,$0,,,$0,
210184117,$0,,$0,,$0,,$0,,,$0,
210184124,$0,,$0,,$0,,$0,,$0,$0,
210184446,$0,,$0,,$0,,$0,,,$0,
210184499,$0,,$0,,$0,,$0,,,$0,
210184520,$0,,$0,,$0,,$0,,,$0,
210184574,$0,,$0,,$0,,$0,,$2,$0,
210184626,$0,,$0,,$0,,$0,,$2,$1,
210185063,$0,,$0,,$0,,$0,,,$0,
210189824,$23,,$0,,,,,,$36,$10,
210194843,$3,,$0,$0,$0,,$4,,$32,$1,$0
210195025,$2,,$0,$0,$0,,$4,,$12,$1,$0
210195509,$2,,$0,$0,$0,,$4,$9,$18,$0,$0
210195527,$2,,$0,$0,$0,,$4,,$42,$0,$0
210197807,$0,,$0,,,,$4,,$8,$1,
210198791,$0,,$0,,$0,,$0,,$2,$5,
210201676,$6,,$0,$0,$0,,$4,,$16,$2,$0
210202505,$1,,$0,$0,$0,,$0,,$1,$0,
210202509,$2,,$1,$0,$0,,$0,,$2,$1,
210202516,$1,,$0,$0,$0,,$0,,$1,$0,
210202518,$1,,$0,$0,$0,,$0,,$1,$0,
210202520,$1,,$0,$0,$0,,$0,,$1,$0,
210202521,$1,,$0,$0,$0,,$0,,$1,$0,
210202525,$1,,$0,$0,$0,,$0,,$1,$0,
210202526,$2,,$1,$0,$0,,$0,,$1,$1,
210202527,$2,,$1,$0,$0,,$0,,$1,$1,
210202529,$2,,$1,$0,$0,,$0,,$1,$1,
210202531,$2,,$1,$0,$0,,$0,,$1,$1,
210202534,$2,,$1,$0,$0,,$0,,$1,$1,
210202535,$2,,$1,$0,$0,,$0,,$1,$1,
210202537,$1,,$0,$0,$0,,$0,,$1,$0,
210202538,$1,,$0,$0,$0,,$0,,$1,$0,
210202540,$1,,$0,$0,$0,,$0,,$1,$0,
210202541,$1,,$0,$0,$0,,$0,,$1,$0,
210202553,$1,,$0,$0,$0,,$0,,$1,$0,
210202555,$2,,$1,$0,$0,,$0,,$1,$1,
210202558,$3,,$0,$0,$0,,$4,,$2,$1,$0
210202561,$2,,$1,$0,$0,,$0,,$1,$1,
210202562,$2,,$1,$0,$0,,$0,,$2,$1,
210202563,$3,,$1,$0,$0,,$0,,$1,$1,
210202564,$3,,$0,$0,$0,,$4,,$2,$1,$0
210202565,$1,,$0,$0,$0,,$0,,$1,$0,
210202567,$2,,$0,$0,$0,,$0,,$1,$0,
210202573,$1,,$0,$0,$0,,$0,,$2,$0,
210202575,$1,,$0,$0,$0,,$0,,$2,$0,
